date, value,value2
"November 11, 1993",2.91,
"November 12, 1993",3.03,
"November 13, 1993",3.03,
"November 14, 1993",3.03,
"November 15, 1993",3.23,
"November 16, 1993",3.02,
"November 17, 1993",2.99,
"November 18, 1993",2.99,
"November 19, 1993",2.94,
"November 20, 1993",2.94,
"November 21, 1993",2.94,
"November 22, 1993",3.05,
"November 23, 1993",2.94,
"November 24, 1993",3.03,
"November 25, 1993",3.03,
"November 26, 1993",3.09,
"November 27, 1993",3.09,
"November 28, 1993",3.09,
"November 29, 1993",3.12,
"November 30, 1993",3.16,
"December 1, 1993",3.07,
"December 2, 1993",3.04,
"December 3, 1993",2.96,
"December 4, 1993",2.96,
"December 5, 1993",2.96,
"December 6, 1993",2.97,
"December 7, 1993",2.67,
"December 8, 1993",2.87,
"December 9, 1993",2.94,
"December 10, 1993",2.9,
"December 11, 1993",2.9,
"December 12, 1993",2.9,
"December 13, 1993",2.96,
"December 14, 1993",2.95,
"December 15, 1993",3.06,
"December 16, 1993",3.03,
"December 17, 1993",2.94,
"December 18, 1993",2.94,
"December 19, 1993",2.94,
"December 20, 1993",3.03,
"December 21, 1993",2.97,
"December 22, 1993",3.08,
"December 23, 1993",3.05,
"December 24, 1993",2.97,
"December 25, 1993",2.97,
"December 26, 1993",2.97,
"December 27, 1993",3.11,
"December 28, 1993",2.98,
"December 29, 1993",2.85,
"December 30, 1993",2.82,
"December 31, 1993",2.85,
"January 1, 1994",2.85,
"January 2, 1994",2.85,
"January 3, 1994",3.15,
"January 4, 1994",3.03,
"January 5, 1994",3.46,
"January 6, 1994",3.08,
"January 7, 1994",2.96,
"January 8, 1994",2.96,
"January 9, 1994",2.96,
"January 10, 1994",3.02,
"January 11, 1994",2.97,
"January 12, 1994",2.93,
"January 13, 1994",2.94,
"January 14, 1994",2.95,
"January 15, 1994",2.95,
"January 16, 1994",2.95,
"January 17, 1994",2.95,
"January 18, 1994",3.97,
"January 19, 1994",3.2,
"January 20, 1994",2.97,
"January 21, 1994",2.91,
"January 22, 1994",2.91,
"January 23, 1994",2.91,
"January 24, 1994",3.04,
"January 25, 1994",3.04,
"January 26, 1994",3.04,
"January 27, 1994",3,
"January 28, 1994",2.98,
"January 29, 1994",2.98,
"January 30, 1994",2.98,
"January 31, 1994",3.68,
"February 1, 1994",3.25,
"February 2, 1994",3.31,
"February 3, 1994",3.12,
"February 4, 1994",3.19,
"February 5, 1994",3.19,
"February 6, 1994",3.19,
"February 7, 1994",3.31,
"February 8, 1994",3.24,
"February 9, 1994",3.15,
"February 10, 1994",3.16,
"February 11, 1994",3.14,
"February 12, 1994",3.14,
"February 13, 1994",3.14,
"February 14, 1994",3.35,
"February 15, 1994",3.49,
"February 16, 1994",3.34,
"February 17, 1994",3.3,
"February 18, 1994",3.21,
"February 19, 1994",3.21,
"February 20, 1994",3.21,
"February 21, 1994",3.21,
"February 22, 1994",3.33,
"February 23, 1994",3.25,
"February 24, 1994",3.25,
"February 25, 1994",3.23,
"February 26, 1994",3.23,
"February 27, 1994",3.23,
"February 28, 1994",3.49,
"March 1, 1994",3.31,
"March 2, 1994",3.24,
"March 3, 1994",3.26,
"March 4, 1994",3.25,
"March 5, 1994",3.25,
"March 6, 1994",3.25,
"March 7, 1994",3.29,
"March 8, 1994",3.24,
"March 9, 1994",3.22,
"March 10, 1994",3.22,
"March 11, 1994",3.17,
"March 12, 1994",3.17,
"March 13, 1994",3.17,
"March 14, 1994",3.3,
"March 15, 1994",3.25,
"March 16, 1994",3.05,
"March 17, 1994",3.24,
"March 18, 1994",3.22,
"March 19, 1994",3.22,
"March 20, 1994",3.22,
"March 21, 1994",3.36,
"March 22, 1994",3.44,
"March 23, 1994",3.47,
"March 24, 1994",3.49,
"March 25, 1994",3.53,
"March 26, 1994",3.53,
"March 27, 1994",3.53,
"March 28, 1994",3.53,
"March 29, 1994",3.45,
"March 30, 1994",3.36,
"March 31, 1994",4.18,
"April 1, 1994",3.64,
"April 2, 1994",3.64,
"April 3, 1994",3.64,
"April 4, 1994",3.62,
"April 5, 1994",3.6,
"April 6, 1994",3.48,
"April 7, 1994",3.46,
"April 8, 1994",3.36,
"April 9, 1994",3.36,
"April 10, 1994",3.36,
"April 11, 1994",3.41,
"April 12, 1994",3.24,
"April 13, 1994",3.43,
"April 14, 1994",3.49,
"April 15, 1994",3.51,
"April 16, 1994",3.51,
"April 17, 1994",3.51,
"April 18, 1994",3.7,
"April 19, 1994",3.71,
"April 20, 1994",3.71,
"April 21, 1994",3.7,
"April 22, 1994",3.7,
"April 23, 1994",3.7,
"April 24, 1994",3.7,
"April 25, 1994",3.78,
"April 26, 1994",3.42,
"April 27, 1994",3.15,
"April 28, 1994",3.66,
"April 29, 1994",3.73,
"April 30, 1994",3.73,
"May 1, 1994",3.73,
"May 2, 1994",3.86,
"May 3, 1994",3.81,
"May 4, 1994",3.78,
"May 5, 1994",3.77,
"May 6, 1994",3.78,
"May 7, 1994",3.78,
"May 8, 1994",3.78,
"May 9, 1994",3.77,
"May 10, 1994",3.58,
"May 11, 1994",3.42,
"May 12, 1994",3.78,
"May 13, 1994",3.84,
"May 14, 1994",3.84,
"May 15, 1994",3.84,
"May 16, 1994",4.29,
"May 17, 1994",4.27,
"May 18, 1994",4.26,
"May 19, 1994",4.23,
"May 20, 1994",4.21,
"May 21, 1994",4.21,
"May 22, 1994",4.21,
"May 23, 1994",4.28,
"May 24, 1994",4.19,
"May 25, 1994",4.24,
"May 26, 1994",4.23,
"May 27, 1994",4.19,
"May 28, 1994",4.19,
"May 29, 1994",4.19,
"May 30, 1994",4.19,
"May 31, 1994",4.6,
"June 1, 1994",4.33,
"June 2, 1994",4.25,
"June 3, 1994",4.16,
"June 4, 1994",4.16,
"June 5, 1994",4.16,
"June 6, 1994",4.17,
"June 7, 1994",4.03,
"June 8, 1994",4,
"June 9, 1994",4.17,
"June 10, 1994",4.18,
"June 11, 1994",4.18,
"June 12, 1994",4.18,
"June 13, 1994",4.24,
"June 14, 1994",4.23,
"June 15, 1994",4.3,
"June 16, 1994",4.26,
"June 17, 1994",4.17,
"June 18, 1994",4.17,
"June 19, 1994",4.17,
"June 20, 1994",4.24,
"June 21, 1994",4.14,
"June 22, 1994",4.18,
"June 23, 1994",4.18,
"June 24, 1994",4.17,
"June 25, 1994",4.17,
"June 26, 1994",4.17,
"June 27, 1994",4.29,
"June 28, 1994",4.21,
"June 29, 1994",4.15,
"June 30, 1994",5.96,
"July 1, 1994",3.82,
"July 2, 1994",3.82,
"July 3, 1994",3.82,
"July 4, 1994",3.82,
"July 5, 1994",4.37,
"July 6, 1994",5.02,
"July 7, 1994",4.36,
"July 8, 1994",4.32,
"July 9, 1994",4.32,
"July 10, 1994",4.32,
"July 11, 1994",4.31,
"July 12, 1994",4.23,
"July 13, 1994",4.22,
"July 14, 1994",4.22,
"July 15, 1994",4.22,
"July 16, 1994",4.22,
"July 17, 1994",4.22,
"July 18, 1994",4.23,
"July 19, 1994",4.19,
"July 20, 1994",4.78,
"July 21, 1994",4.3,
"July 22, 1994",4.26,
"July 23, 1994",4.26,
"July 24, 1994",4.26,
"July 25, 1994",4.32,
"July 26, 1994",4.26,
"July 27, 1994",4.28,
"July 28, 1994",4.3,
"July 29, 1994",4.29,
"July 30, 1994",4.29,
"July 31, 1994",4.29,
"August 1, 1994",4.34,
"August 2, 1994",4.21,
"August 3, 1994",4.25,
"August 4, 1994",4.28,
"August 5, 1994",4.28,
"August 6, 1994",4.28,
"August 7, 1994",4.28,
"August 8, 1994",4.3,
"August 9, 1994",4.23,
"August 10, 1994",4.19,
"August 11, 1994",4.22,
"August 12, 1994",4.22,
"August 13, 1994",4.22,
"August 14, 1994",4.22,
"August 15, 1994",4.5,
"August 16, 1994",4.35,
"August 17, 1994",4.72,
"August 18, 1994",4.7,
"August 19, 1994",4.64,
"August 20, 1994",4.64,
"August 21, 1994",4.64,
"August 22, 1994",4.69,
"August 23, 1994",4.64,
"August 24, 1994",4.64,
"August 25, 1994",4.75,
"August 26, 1994",4.71,
"August 27, 1994",4.71,
"August 28, 1994",4.71,
"August 29, 1994",4.78,
"August 30, 1994",4.67,
"August 31, 1994",4.7,
"September 1, 1994",4.76,
"September 2, 1994",4.72,
"September 3, 1994",4.72,
"September 4, 1994",4.72,
"September 5, 1994",4.72,
"September 6, 1994",4.81,
"September 7, 1994",4.74,
"September 8, 1994",4.72,
"September 9, 1994",4.68,
"September 10, 1994",4.68,
"September 11, 1994",4.68,
"September 12, 1994",4.73,
"September 13, 1994",4.64,
"September 14, 1994",4.78,
"September 15, 1994",4.79,
"September 16, 1994",4.68,
"September 17, 1994",4.68,
"September 18, 1994",4.68,
"September 19, 1994",4.71,
"September 20, 1994",4.7,
"September 21, 1994",4.87,
"September 22, 1994",4.78,
"September 23, 1994",4.71,
"September 24, 1994",4.71,
"September 25, 1994",4.71,
"September 26, 1994",4.78,
"September 27, 1994",4.29,
"September 28, 1994",4.61,
"September 29, 1994",4.77,
"September 30, 1994",5.44,
"October 1, 1994",5.44,
"October 2, 1994",5.44,
"October 3, 1994",4.83,
"October 4, 1994",4.78,
"October 5, 1994",4.77,
"October 6, 1994",4.77,
"October 7, 1994",4.57,
"October 8, 1994",4.57,
"October 9, 1994",4.57,
"October 10, 1994",4.57,
"October 11, 1994",4.71,
"October 12, 1994",4.56,
"October 13, 1994",4.71,
"October 14, 1994",4.71,
"October 15, 1994",4.71,
"October 16, 1994",4.71,
"October 17, 1994",4.78,
"October 18, 1994",4.71,
"October 19, 1994",4.69,
"October 20, 1994",4.7,
"October 21, 1994",4.68,
"October 22, 1994",4.68,
"October 23, 1994",4.68,
"October 24, 1994",4.72,
"October 25, 1994",4.67,
"October 26, 1994",4.88,
"October 27, 1994",4.77,
"October 28, 1994",4.76,
"October 29, 1994",4.76,
"October 30, 1994",4.76,
"October 31, 1994",4.9,
"November 1, 1994",4.76,
"November 2, 1994",4.67,
"November 3, 1994",4.71,
"November 4, 1994",4.66,
"November 5, 1994",4.66,
"November 6, 1994",4.66,
"November 7, 1994",4.69,
"November 8, 1994",4.51,
"November 9, 1994",5.28,
"November 10, 1994",4.99,
"November 11, 1994",4.99,
"November 12, 1994",4.99,
"November 13, 1994",4.99,
"November 14, 1994",5.48,
"November 15, 1994",5.59,
"November 16, 1994",5.53,
"November 17, 1994",5.51,
"November 18, 1994",5.43,
"November 19, 1994",5.43,
"November 20, 1994",5.43,
"November 21, 1994",5.49,
"November 22, 1994",5.43,
"November 23, 1994",6,
"November 24, 1994",6,
"November 25, 1994",6.03,
"November 26, 1994",6.03,
"November 27, 1994",6.03,
"November 28, 1994",5.67,
"November 29, 1994",5.54,
"November 30, 1994",5.66,
"December 1, 1994",5.49,
"December 2, 1994",5.42,
"December 3, 1994",5.42,
"December 4, 1994",5.42,
"December 5, 1994",5.4,
"December 6, 1994",5.07,
"December 7, 1994",6.09,
"December 8, 1994",5.53,
"December 9, 1994",5.48,
"December 10, 1994",5.48,
"December 11, 1994",5.48,
"December 12, 1994",5.52,
"December 13, 1994",5.41,
"December 14, 1994",5.46,
"December 15, 1994",5.61,
"December 16, 1994",5.34,
"December 17, 1994",5.34,
"December 18, 1994",5.34,
"December 19, 1994",5.27,
"December 20, 1994",5.43,
"December 21, 1994",6.56,
"December 22, 1994",5.8,
"December 23, 1994",5.31,
"December 24, 1994",5.31,
"December 25, 1994",5.31,
"December 26, 1994",5.31,
"December 27, 1994",5.6,
"December 28, 1994",5.48,
"December 29, 1994",5.49,
"December 30, 1994",4.94,
"December 31, 1994",4.94,
"January 1, 1995",4.94,
"January 2, 1995",4.94,
"January 3, 1995",5.98,
"January 4, 1995",6.59,
"January 5, 1995",5.72,
"January 6, 1995",5.52,
"January 7, 1995",5.52,
"January 8, 1995",5.52,
"January 9, 1995",5.52,
"January 10, 1995",5.44,
"January 11, 1995",5.44,
"January 12, 1995",5.5,
"January 13, 1995",5.47,
"January 14, 1995",5.47,
"January 15, 1995",5.47,
"January 16, 1995",5.47,
"January 17, 1995",5.69,
"January 18, 1995",5.06,
"January 19, 1995",5.44,
"January 20, 1995",5.37,
"January 21, 1995",5.37,
"January 22, 1995",5.37,
"January 23, 1995",5.47,
"January 24, 1995",5.45,
"January 25, 1995",5.46,
"January 26, 1995",5.53,
"January 27, 1995",5.67,
"January 28, 1995",5.67,
"January 29, 1995",5.67,
"January 30, 1995",5.76,
"January 31, 1995",5.86,
"February 1, 1995",5.25,
"February 2, 1995",5.98,
"February 3, 1995",5.94,
"February 4, 1995",5.94,
"February 5, 1995",5.94,
"February 6, 1995",5.99,
"February 7, 1995",5.94,
"February 8, 1995",5.93,
"February 9, 1995",5.95,
"February 10, 1995",5.94,
"February 11, 1995",5.94,
"February 12, 1995",5.94,
"February 13, 1995",6,
"February 14, 1995",5.82,
"February 15, 1995",5.95,
"February 16, 1995",5.96,
"February 17, 1995",5.93,
"February 18, 1995",5.93,
"February 19, 1995",5.93,
"February 20, 1995",5.93,
"February 21, 1995",5.99,
"February 22, 1995",5.9,
"February 23, 1995",5.91,
"February 24, 1995",5.87,
"February 25, 1995",5.87,
"February 26, 1995",5.87,
"February 27, 1995",5.99,
"February 28, 1995",6.1,
"March 1, 1995",5.56,
"March 2, 1995",5.94,
"March 3, 1995",5.93,
"March 4, 1995",5.93,
"March 5, 1995",5.93,
"March 6, 1995",5.95,
"March 7, 1995",5.93,
"March 8, 1995",5.91,
"March 9, 1995",5.92,
"March 10, 1995",5.9,
"March 11, 1995",5.9,
"March 12, 1995",5.9,
"March 13, 1995",5.96,
"March 14, 1995",5.93,
"March 15, 1995",6.06,
"March 16, 1995",5.97,
"March 17, 1995",5.95,
"March 18, 1995",5.95,
"March 19, 1995",5.95,
"March 20, 1995",6,
"March 21, 1995",5.97,
"March 22, 1995",5.97,
"March 23, 1995",6.01,
"March 24, 1995",6.03,
"March 25, 1995",6.03,
"March 26, 1995",6.03,
"March 27, 1995",6.13,
"March 28, 1995",6.1,
"March 29, 1995",6.07,
"March 30, 1995",6.16,
"March 31, 1995",6.3,
"April 1, 1995",6.3,
"April 2, 1995",6.3,
"April 3, 1995",6.28,
"April 4, 1995",6.08,
"April 5, 1995",5.98,
"April 6, 1995",5.95,
"April 7, 1995",5.94,
"April 8, 1995",5.94,
"April 9, 1995",5.94,
"April 10, 1995",6,
"April 11, 1995",5.91,
"April 12, 1995",6.17,
"April 13, 1995",6.17,
"April 14, 1995",6.09,
"April 15, 1995",6.09,
"April 16, 1995",6.09,
"April 17, 1995",6.14,
"April 18, 1995",5.98,
"April 19, 1995",5.92,
"April 20, 1995",5.96,
"April 21, 1995",5.93,
"April 22, 1995",5.93,
"April 23, 1995",5.93,
"April 24, 1995",5.98,
"April 25, 1995",5.97,
"April 26, 1995",6.23,
"April 27, 1995",6.04,
"April 28, 1995",6.06,
"April 29, 1995",6.06,
"April 30, 1995",6.06,
"May 1, 1995",6.1,
"May 2, 1995",6.01,
"May 3, 1995",6,
"May 4, 1995",6.01,
"May 5, 1995",5.98,
"May 6, 1995",5.98,
"May 7, 1995",5.98,
"May 8, 1995",6.04,
"May 9, 1995",5.95,
"May 10, 1995",6.03,
"May 11, 1995",6,
"May 12, 1995",5.99,
"May 13, 1995",5.99,
"May 14, 1995",5.99,
"May 15, 1995",6.17,
"May 16, 1995",6.01,
"May 17, 1995",5.97,
"May 18, 1995",5.98,
"May 19, 1995",5.94,
"May 20, 1995",5.94,
"May 21, 1995",5.94,
"May 22, 1995",6,
"May 23, 1995",5.96,
"May 24, 1995",6.16,
"May 25, 1995",6.04,
"May 26, 1995",5.97,
"May 27, 1995",5.97,
"May 28, 1995",5.97,
"May 29, 1995",5.97,
"May 30, 1995",6.07,
"May 31, 1995",6.17,
"June 1, 1995",6.04,
"June 2, 1995",6.02,
"June 3, 1995",6.02,
"June 4, 1995",6.02,
"June 5, 1995",5.99,
"June 6, 1995",5.96,
"June 7, 1995",6.15,
"June 8, 1995",6.08,
"June 9, 1995",6.02,
"June 10, 1995",6.02,
"June 11, 1995",6.02,
"June 12, 1995",6.02,
"June 13, 1995",5.97,
"June 14, 1995",5.99,
"June 15, 1995",6.1,
"June 16, 1995",6.02,
"June 17, 1995",6.02,
"June 18, 1995",6.02,
"June 19, 1995",6.05,
"June 20, 1995",6.01,
"June 21, 1995",5.77,
"June 22, 1995",5.99,
"June 23, 1995",5.94,
"June 24, 1995",5.94,
"June 25, 1995",5.94,
"June 26, 1995",5.99,
"June 27, 1995",5.94,
"June 28, 1995",5.92,
"June 29, 1995",5.96,
"June 30, 1995",6.11,
"July 1, 1995",6.11,
"July 2, 1995",6.11,
"July 3, 1995",5.89,
"July 4, 1995",5.89,
"July 5, 1995",7.41,
"July 6, 1995",6.06,
"July 7, 1995",5.77,
"July 8, 1995",5.77,
"July 9, 1995",5.77,
"July 10, 1995",5.78,
"July 11, 1995",5.75,
"July 12, 1995",5.74,
"July 13, 1995",5.75,
"July 14, 1995",5.68,
"July 15, 1995",5.68,
"July 16, 1995",5.68,
"July 17, 1995",5.76,
"July 18, 1995",5.67,
"July 19, 1995",5.82,
"July 20, 1995",5.8,
"July 21, 1995",5.74,
"July 22, 1995",5.74,
"July 23, 1995",5.74,
"July 24, 1995",5.75,
"July 25, 1995",5.73,
"July 26, 1995",5.76,
"July 27, 1995",5.78,
"July 28, 1995",5.77,
"July 29, 1995",5.77,
"July 30, 1995",5.77,
"July 31, 1995",5.97,
"August 1, 1995",5.55,
"August 2, 1995",6.21,
"August 3, 1995",5.79,
"August 4, 1995",5.72,
"August 5, 1995",5.72,
"August 6, 1995",5.72,
"August 7, 1995",5.76,
"August 8, 1995",5.7,
"August 9, 1995",5.67,
"August 10, 1995",5.68,
"August 11, 1995",5.67,
"August 12, 1995",5.67,
"August 13, 1995",5.67,
"August 14, 1995",5.76,
"August 15, 1995",5.9,
"August 16, 1995",5.86,
"August 17, 1995",5.76,
"August 18, 1995",5.68,
"August 19, 1995",5.68,
"August 20, 1995",5.68,
"August 21, 1995",5.71,
"August 22, 1995",5.68,
"August 23, 1995",5.68,
"August 24, 1995",5.71,
"August 25, 1995",5.71,
"August 26, 1995",5.71,
"August 27, 1995",5.71,
"August 28, 1995",5.72,
"August 29, 1995",5.48,
"August 30, 1995",5.9,
"August 31, 1995",5.93,
"September 1, 1995",5.72,
"September 2, 1995",5.72,
"September 3, 1995",5.72,
"September 4, 1995",5.72,
"September 5, 1995",5.86,
"September 6, 1995",5.75,
"September 7, 1995",5.74,
"September 8, 1995",5.67,
"September 9, 1995",5.67,
"September 10, 1995",5.67,
"September 11, 1995",5.73,
"September 12, 1995",5.65,
"September 13, 1995",5.96,
"September 14, 1995",5.88,
"September 15, 1995",5.8,
"September 16, 1995",5.8,
"September 17, 1995",5.8,
"September 18, 1995",5.76,
"September 19, 1995",5.73,
"September 20, 1995",5.72,
"September 21, 1995",5.71,
"September 22, 1995",5.66,
"September 23, 1995",5.66,
"September 24, 1995",5.66,
"September 25, 1995",5.75,
"September 26, 1995",5.73,
"September 27, 1995",6.45,
"September 28, 1995",6.05,
"September 29, 1995",6.2,
"September 30, 1995",6.2,
"October 1, 1995",6.2,
"October 2, 1995",5.93,
"October 3, 1995",5.75,
"October 4, 1995",5.69,
"October 5, 1995",5.69,
"October 6, 1995",5.65,
"October 7, 1995",5.65,
"October 8, 1995",5.65,
"October 9, 1995",5.65,
"October 10, 1995",5.74,
"October 11, 1995",6.01,
"October 12, 1995",5.8,
"October 13, 1995",5.7,
"October 14, 1995",5.7,
"October 15, 1995",5.7,
"October 16, 1995",5.74,
"October 17, 1995",5.66,
"October 18, 1995",5.65,
"October 19, 1995",5.7,
"October 20, 1995",5.7,
"October 21, 1995",5.7,
"October 22, 1995",5.7,
"October 23, 1995",5.74,
"October 24, 1995",5.7,
"October 25, 1995",6.09,
"October 26, 1995",5.76,
"October 27, 1995",5.68,
"October 28, 1995",5.68,
"October 29, 1995",5.68,
"October 30, 1995",5.78,
"October 31, 1995",5.97,
"November 1, 1995",5.76,
"November 2, 1995",5.72,
"November 3, 1995",5.66,
"November 4, 1995",5.66,
"November 5, 1995",5.66,
"November 6, 1995",5.71,
"November 7, 1995",5.65,
"November 8, 1995",5.93,
"November 9, 1995",5.74,
"November 10, 1995",5.68,
"November 11, 1995",5.68,
"November 12, 1995",5.68,
"November 13, 1995",5.74,
"November 14, 1995",5.71,
"November 15, 1995",5.94,
"November 16, 1995",5.84,
"November 17, 1995",5.7,
"November 18, 1995",5.7,
"November 19, 1995",5.7,
"November 20, 1995",5.73,
"November 21, 1995",5.68,
"November 22, 1995",6.31,
"November 23, 1995",6.31,
"November 24, 1995",5.97,
"November 25, 1995",5.97,
"November 26, 1995",5.97,
"November 27, 1995",5.77,
"November 28, 1995",5.69,
"November 29, 1995",5.72,
"November 30, 1995",6.11,
"December 1, 1995",5.56,
"December 2, 1995",5.56,
"December 3, 1995",5.56,
"December 4, 1995",5.74,
"December 5, 1995",5.72,
"December 6, 1995",5.99,
"December 7, 1995",5.82,
"December 8, 1995",5.73,
"December 9, 1995",5.73,
"December 10, 1995",5.73,
"December 11, 1995",5.73,
"December 12, 1995",5.69,
"December 13, 1995",5.7,
"December 14, 1995",5.82,
"December 15, 1995",5.78,
"December 16, 1995",5.78,
"December 17, 1995",5.78,
"December 18, 1995",5.76,
"December 19, 1995",5.63,
"December 20, 1995",6.74,
"December 21, 1995",5.74,
"December 22, 1995",5.44,
"December 23, 1995",5.44,
"December 24, 1995",5.44,
"December 25, 1995",5.44,
"December 26, 1995",5.5,
"December 27, 1995",5.39,
"December 28, 1995",5.53,
"December 29, 1995",4.73,
"December 30, 1995",4.73,
"December 31, 1995",4.73,
"January 1, 1996",4.73,
"January 2, 1996",6.06,
"January 3, 1996",6.93,
"January 4, 1996",5.69,
"January 5, 1996",5.46,
"January 6, 1996",5.46,
"January 7, 1996",5.46,
"January 8, 1996",6.01,
"January 9, 1996",5.28,
"January 10, 1996",5.35,
"January 11, 1996",5.52,
"January 12, 1996",5.5,
"January 13, 1996",5.5,
"January 14, 1996",5.5,
"January 15, 1996",5.5,
"January 16, 1996",5.84,
"January 17, 1996",5.91,
"January 18, 1996",5.51,
"January 19, 1996",5.4,
"January 20, 1996",5.4,
"January 21, 1996",5.4,
"January 22, 1996",5.46,
"January 23, 1996",5.44,
"January 24, 1996",5.5,
"January 25, 1996",5.56,
"January 26, 1996",5.51,
"January 27, 1996",5.51,
"January 28, 1996",5.51,
"January 29, 1996",5.53,
"January 30, 1996",5.37,
"January 31, 1996",5.71,
"February 1, 1996",5.27,
"February 2, 1996",5.23,
"February 3, 1996",5.23,
"February 4, 1996",5.23,
"February 5, 1996",5.23,
"February 6, 1996",5.16,
"February 7, 1996",5.13,
"February 8, 1996",5.18,
